Date	Open	High	Low	Close
2005-04-13	136.44	136.62	136.44	136.62
2005-04-14	136.58	136.58	136.12	136.12
2005-04-15	135.64	136.1	133.84	133.84
2005-04-18	133.5	133.5	131.0	131.0
2005-04-19	131.5	132.2	131.5	132.05
2005-04-20	132.42	132.42	132.24	132.24
2005-04-21	131.9	131.9	131.9	131.9
2005-04-22	132.47	133.59	132.14	132.14
2005-04-25	132.24	132.24	132.16	132.16
2005-04-26	132.54	132.62	132.22	132.3
2005-04-27	132.42	132.42	130.04	130.04
2005-04-28	130.48	130.48	129.54	129.54
2005-04-29	129.16	129.56	129.16	129.56
2005-05-02	130.7	130.7	130.4	130.4
2005-05-03	130.76	131.2	130.76	131.2
2005-05-04	131.3	131.3	130.5	130.5
2005-05-05	130.91	131.24	130.91	131.24
2005-05-06	131.4	131.64	131.4	131.64
2005-05-09	131.85	131.85	131.8	131.8
2005-05-10	132.28	132.28	132.05	132.05
2005-05-11	132.24	132.24	132.24	132.24
2005-05-12	132.82	133.28	132.82	133.28
2005-05-13	133.45	133.45	133.2	133.2
2005-05-16	131.81	131.83	131.8	131.83
2005-05-17	133.26	133.26	132.86	132.86
2005-05-18	133.24	133.94	132.7	133.86
2005-05-19	134.19	134.51	134.19	134.4
2005-05-20	134.45	134.45	134.45	134.45
2005-05-23	134.94	135.4	134.94	135.29
2005-05-24	135.5	135.74	135.5	135.74
2005-05-25	136.15	136.15	135.82	135.82
2005-05-26	136.06	136.81	136.06	136.81
2005-05-27	137.14	137.14	136.75	136.75
2005-05-30	136.8	137.11	136.8	137.11
2005-05-31	137.55	137.55	137.4	137.4
2005-06-01	137.48	138.63	137.48	138.63
2005-06-02	138.57	139.04	138.5	139.04
2005-06-03	139.3	139.5	139.3	139.4
2005-06-06	139.5	139.5	139.0	139.02
2005-06-07	139.2	139.74	139.2	139.74
2005-06-08	139.64	140.18	139.6	140.18
2005-06-09	140.3	140.3	140.3	140.3
2005-06-10	140.64	140.98	140.64	140.98
2005-06-13	141.7	142.08	141.7	142.08
2005-06-14	142.32	142.48	142.32	142.48
2005-06-15	142.84	142.84	142.36	142.36
2005-06-16	142.5	143.12	142.5	143.12
2005-06-17	143.72	143.72	143.2	143.58
2005-06-20	143.95	143.95	143.44	143.44
2005-06-21	143.55	143.55	143.4	143.4
2005-06-22	144.28	144.28	144.2	144.2
2005-06-23	144.17	144.28	144.17	144.2
2005-06-27	143.62	143.62	143.07	143.07
2005-06-29	143.91	144.55	143.91	144.41
2005-06-30	144.61	144.79	144.61	144.66
2005-07-01	143.99	144.65	143.99	144.65
2005-07-04	144.97	145.91	144.9	145.91
2005-07-05	146.27	146.3	146.1	146.23
2005-07-06	146.75	146.75	146.72	146.72
2005-07-07	146.6	146.6	142.71	142.71
2005-07-08	146.1	147.33	146.1	147.3
2005-07-11	147.88	148.5	147.88	148.48
2005-07-12	148.8	148.8	148.11	148.11
2005-07-13	148.55	149.2	148.55	149.1
2005-07-14	149.3	149.67	149.3	149.46
2005-07-15	149.6	149.61	149.22	149.22
2005-07-18	149.38	149.38	149.38	149.38
2005-07-19	149.63	149.7	149.63	149.7
2005-07-20	150.14	150.22	149.97	150.19
2005-07-21	150.3	150.57	150.3	150.42
2005-07-22	150.68	150.79	150.68	150.68
2005-07-25	151.2	151.2	150.75	150.75
2005-07-26	150.9	151.24	150.8	151.24
2005-07-27	151.55	152.94	151.55	152.94
2005-07-28	153.49	153.9	153.49	153.61
2005-07-29	153.84	153.84	153.63	153.63
2005-08-01	154.23	154.23	154.06	154.21
2005-08-02	154.5	155.27	154.5	155.27
2005-08-03	155.5	155.5	155.26	155.26
2005-08-04	155.6	155.6	155.04	155.04
2005-08-05	154.56	154.59	154.2	154.2
2005-08-08	154.64	155.22	154.64	155.2
2005-08-09	155.1	155.7	155.1	155.7
2005-08-10	155.99	156.0	155.98	156.0
2005-08-11	156.0	156.0	155.38	155.38
2005-08-12	155.03	155.4	155.03	155.4
2005-08-16	155.57	155.57	155.39	155.39
2005-08-17	155.0	155.0	154.1	154.19
2005-08-18	154.3	154.3	153.4	153.5
2005-08-19	154.3	154.3	154.0	154.0
2005-08-22	154.6	154.9	154.5	154.9
2005-08-23	155.0	155.0	154.8	154.8
2005-08-24	154.0	154.0	153.93	153.93
2005-08-25	153.8	153.8	152.67	152.67
2005-08-26	153.61	153.7	152.67	152.67
2005-08-29	152.6	152.6	152.46	152.46
2005-08-30	153.1	153.78	153.0	153.78
2005-08-31	154.53	154.62	154.5	154.62
2005-09-01	155.59	156.0	155.59	156.0
2005-09-02	155.9	156.44	155.9	156.15
2005-09-05	156.3	156.3	156.3	156.3
2005-09-06	157.0	157.0	156.7	156.7
2005-09-07	157.6	157.73	157.57	157.73
2005-09-08	158.0	158.0	157.83	157.83
2005-09-09	158.26	158.4	158.26	158.4
2005-09-12	159.2	159.49	159.2	159.37
2005-09-13	159.4	159.4	158.49	159.0
2005-09-14	159.16	159.2	158.8	159.2
2005-09-15	158.7	159.49	158.7	159.44
2005-09-16	159.93	160.23	159.93	160.23
2005-09-19	160.1	160.68	160.0	160.64
2005-09-20	160.7	161.23	160.7	161.23
2005-09-21	161.3	161.3	160.5	160.5
2005-09-22	160.5	160.5	160.3	160.5
2005-09-23	160.37	160.37	160.37	160.37
2005-09-26	160.41	160.6	160.4	160.6
2005-09-27	161.5	161.5	160.77	160.77
2005-09-28	161.6	161.9	161.6	161.9
2005-09-29	162.2	162.2	162.0	162.0
2005-09-30	162.9	163.47	162.9	163.47
2005-10-03	164.14	164.3	164.04	164.22
2005-10-04	164.4	164.47	164.4	164.44
2005-10-05	164.1	164.1	163.29	163.29
2005-10-06	162.5	162.5	160.9	160.93
2005-10-07	160.5	161.04	160.5	160.9
2005-10-10	161.68	162.27	161.4	161.4
2005-10-11	161.64	161.64	161.54	161.54
2005-10-12	160.73	160.73	160.73	160.73
2005-10-13	160.0	160.0	156.7	156.7
2005-10-14	157.4	157.4	156.25	156.5
2005-10-17	157.42	157.42	156.9	157.06
2005-10-18	157.13	157.13	156.78	156.78
2005-10-19	156.16	156.16	151.49	152.1
2005-10-20	152.9	154.0	152.9	153.3
2005-10-21	151.9	151.9	151.9	151.9
2005-10-24	150.9	152.82	150.9	152.82
2005-10-25	154.1	154.1	153.31	153.31
2005-10-26	153.31	154.1	153.31	153.6
2005-10-27	153.3	153.3	151.9	151.9
2005-10-28	149.88	149.88	149.88	149.88
2005-10-31	152.1	152.6	152.1	152.6
2005-11-02	153.2	153.2	153.2	153.2
2005-11-03	153.4	153.7	153.4	153.7
2005-11-04	154.6	154.6	154.6	154.6
2005-11-07	154.7	154.7	154.05	154.2
2005-11-08	155.2	155.2	154.8	155.2
2005-11-09	154.76	155.2	154.7	154.7
2005-11-10	155.3	155.5	154.7	155.0
2005-11-11	155.3	155.3	155.3	155.3
2005-11-14	155.6	155.7	155.19	155.7
2005-11-15	155.0	155.0	154.9	154.9
2005-11-16	154.5	154.5	154.0	154.0
2005-11-17	154.0	154.0	154.0	154.0
2005-11-18	154.93	155.7	154.93	155.7
2005-11-21	155.5	155.6	155.0	155.0
2005-11-22	154.73	155.2	154.73	155.2
2005-11-23	156.07	156.07	155.3	155.6
2005-11-24	155.8	155.8	155.8	155.8
2005-11-25	156.0	156.0	155.94	155.94
2005-11-28	157.37	157.37	156.7	156.7
2005-11-29	156.5	156.5	155.9	155.9
2005-11-30	156.7	156.7	156.6	156.6
2005-12-01	156.69	156.9	156.69	156.9
2005-12-02	158.13	158.13	158.08	158.08
2005-12-05	158.3	158.3	158.0	158.29
2005-12-06	158.2	158.4	158.2	158.4
2005-12-07	158.7	159.05	158.3	159.05
2005-12-08	158.66	158.66	157.9	157.9
2005-12-09	159.0	159.0	159.0	159.0
2005-12-12	159.7	159.7	159.6	159.69
2005-12-13	159.0	159.0	159.0	159.0
2005-12-14	159.4	159.4	159.0	159.1
2005-12-15	159.3	159.47	159.3	159.47
2005-12-16	159.4	159.4	159.2	159.2
2005-12-19	158.93	159.0	158.87	158.87
2005-12-20	159.0	159.43	159.0	159.43
2005-12-21	159.6	160.33	159.6	160.33
2005-12-22	160.5	160.75	160.5	160.75
2005-12-23	161.25	161.9	160.75	161.9
2005-12-27	162.0	162.0	161.7	162.0
2005-12-28	162.1	162.1	162.0	162.0
2005-12-29	162.09	162.4	162.09	162.4
2005-12-30	162.3	162.3	161.9	161.9
2006-01-02	163.5	164.0	163.5	164.0
2006-01-03	164.6	165.6	164.6	165.6
2006-01-04	167.0	167.9	167.0	167.9
2006-01-05	168.2	168.5	168.1	168.5
2006-01-06	169.0	169.4	168.9	169.4
2006-01-09	169.7	170.0	169.7	169.7
2006-01-10	169.8	169.8	168.7	168.9
2006-01-11	169.4	170.0	169.19	170.0
2006-01-12	170.4	171.1	170.4	171.1
2006-01-13	171.1	171.1	170.2	170.2
2006-01-16	169.94	171.4	169.94	171.4
2006-01-17	171.0	171.27	170.05	171.27
2006-01-18	169.9	169.9	169.1	169.5
2006-01-19	169.8	172.0	169.8	171.71
2006-01-20	172.6	172.87	172.32	172.32
2006-01-23	170.4	171.4	170.0	171.3
2006-01-24	171.6	171.6	171.5	171.5
2006-01-25	172.4	173.9	172.4	173.9
2006-01-26	174.3	175.02	173.61	174.2
2006-01-27	175.3	176.2	175.3	176.2
2006-01-30	176.7	176.9	176.6	176.8
2006-01-31	177.0	177.0	176.0	176.2
2006-02-01	176.3	178.1	176.3	178.1
2006-02-02	178.1	179.09	178.1	178.9
2006-02-03	178.6	179.22	178.22	178.22
2006-02-06	178.19	179.7	177.92	179.7
2006-02-07	180.74	180.74	179.75	179.99
2006-02-08	179.97	179.97	178.5	178.7
2006-02-09	179.5	180.08	179.5	179.7
2006-02-10	180.55	180.55	180.0	180.0
2006-02-13	180.58	180.58	180.0	180.21
2006-02-14	180.8	180.8	180.32	180.32
2006-02-15	180.79	181.02	180.4	181.02
2006-02-16	181.5	181.5	180.9	181.44
2006-02-17	182.0	182.54	181.87	182.54
2006-02-20	182.8	183.47	182.8	183.47
2006-02-21	183.81	184.53	183.8	183.9
2006-02-22	184.3	184.48	184.0	184.48
2006-02-23	185.0	185.12	184.7	185.01
2006-02-24	185.3	185.76	185.04	185.76
2006-02-27	186.2	186.63	186.0	186.63
2006-02-28	186.93	186.94	184.75	184.95
2006-03-01	185.36	185.89	185.1	185.89
2006-03-02	186.15	186.6	185.21	185.24
2006-03-03	185.3	185.59	185.0	185.16
2006-03-06	185.59	186.03	185.5	185.96
2006-03-07	185.55	185.55	183.5	183.81
2006-03-08	183.6	183.6	181.3	181.86
2006-03-09	182.81	183.42	182.7	183.4
2006-03-10	183.53	183.92	183.23	183.92
2006-03-13	184.84	185.58	184.84	185.53
2006-03-14	185.77	185.86	185.3	185.5
2006-03-15	185.9	187.13	185.9	187.13
2006-03-16	187.4	187.51	187.0	187.5
2006-03-17	187.7	188.4	187.7	188.35
2006-03-20	188.78	189.63	188.78	189.62
2006-03-21	189.86	189.86	188.65	189.33
2006-03-22	189.7	189.84	189.3	189.84
2006-03-23	190.68	190.68	190.1	190.1
2006-03-24	190.85	190.85	190.4	190.5
2006-03-27	190.8	190.8	189.7	190.2
2006-03-28	190.0	190.29	189.0	189.0
2006-03-29	189.5	189.51	189.33	189.5
2006-03-30	189.7	190.76	189.7	190.76
2006-03-31	190.5	190.75	190.0	190.75
2006-04-03	191.4	191.94	191.0	191.94
2006-04-04	191.56	191.62	191.1	191.62
2006-04-05	191.9	191.98	191.57	191.93
2006-04-06	192.2	192.5	191.9	191.9
2006-04-07	192.9	193.2	192.32	193.16
2006-04-10	192.5	192.5	189.91	190.3
2006-04-11	190.68	190.68	188.8	188.8
2006-04-12	188.6	188.6	186.2	186.85
2006-04-13	187.72	187.72	186.8	186.8
2006-04-18	187.31	187.31	186.75	186.75
2006-04-19	188.4	189.1	188.4	189.1
2006-04-20	189.4	190.74	189.1	190.74
2006-04-21	190.7	191.0	190.6	191.0
2006-04-24	191.6	192.5	191.2	192.48
2006-04-25	192.8	193.3	192.8	193.1
2006-04-26	193.1	193.9	193.1	193.9
2006-04-27	194.3	194.3	190.72	190.72
2006-04-28	192.6	192.6	191.0	191.76
2006-05-02	192.0	192.3	192.0	192.3
2006-05-03	192.9	193.02	192.3	192.3
2006-05-04	192.87	193.89	192.87	193.89
2006-05-05	194.0	194.8	194.0	194.8
2006-05-08	196.07	196.4	195.6	196.0
2006-05-09	196.5	196.78	195.8	196.78
2006-05-10	197.1	197.1	196.9	197.0
2006-05-11	198.1	198.31	198.01	198.01
2006-05-12	197.1	197.1	193.5	193.5
2006-05-15	192.7	192.7	187.6	188.9
2006-05-16	188.73	190.5	186.6	190.5
2006-05-17	188.4	189.2	185.5	185.5
2006-05-18	181.8	181.8	178.4	178.4
2006-05-19	178.0	181.0	178.0	178.94
2006-05-22	178.8	179.1	169.6	169.6
2006-05-23	169.6	174.9	169.6	174.8
2006-05-24	174.7	174.7	172.22	172.84
2006-05-25	174.0	174.0	174.0	174.0
2006-05-26	177.9	179.0	177.5	179.0
2006-05-29	180.5	180.6	179.3	180.5
2006-05-30	180.8	180.8	176.9	177.7
2006-05-31	174.09	176.6	174.09	176.13
2006-06-01	177.2	177.2	176.2	176.6
2006-06-02	178.2	178.6	178.1	178.2
2006-06-05	178.2	179.45	178.2	179.45
2006-06-06	176.3	176.7	175.0	175.0
2006-06-07	174.6	174.6	172.6	173.0
2006-06-08	171.9	171.9	167.0	167.0
2006-06-09	168.7	170.9	168.7	170.2
2006-06-12	168.6	168.6	167.61	167.9
2006-06-13	165.0	165.0	161.14	161.79
2006-06-14	161.74	161.92	161.0	161.6
2006-06-15	163.13	167.7	163.13	167.7
2006-06-16	170.41	170.41	167.9	167.9
2006-06-19	167.9	168.7	167.9	168.7
2006-06-20	167.51	167.51	166.99	167.15
2006-06-21	168.79	168.8	168.05	168.8
2006-06-22	170.0	170.3	169.43	169.43
2006-06-23	169.76	169.76	169.74	169.74
2006-06-26	170.7	170.7	170.3	170.3
2006-06-27	170.88	171.0	170.6	170.7
2006-06-28	169.41	170.0	169.4	169.65
2006-06-29	170.3	172.0	170.3	172.0
2006-06-30	173.3	174.2	173.3	174.2
2006-07-03	174.9	176.0	174.33	176.0
2006-07-04	177.34	177.34	175.3	175.3
2006-07-05	175.34	175.34	173.7	174.3
2006-07-06	174.4	175.2	174.33	175.2
2006-07-07	174.7	174.7	174.7	174.7
