Date	Open	High	Low	Close
2014-09-04	77.5	82.58	77.5	81.96
2014-09-08	82.57	82.96	82.53	82.53
2014-09-09	83.22	83.37	83.07	83.07
2014-09-10	82.83	82.83	82.47	82.51
2014-09-11	82.28	82.28	81.78	81.78
2014-09-12	82.7	82.8	82.4	82.4
2014-09-15	82.9	82.9	82.15	82.84
2014-09-16	81.17	81.17	80.91	80.91
2014-09-17	81.17	81.61	81.17	81.29
2014-09-18	81.81	82.17	81.81	81.96
2014-09-19	82.16	82.5	82.0	82.0
2014-09-24	83.48	83.61	83.34	83.61
2014-09-25	83.41	83.91	83.11	83.11
2014-09-26	83.71	84.18	83.71	84.18
2014-09-29	84.54	85.0	83.75	83.82
2014-10-01	85.89	86.43	85.48	85.73
2014-10-02	85.43	85.43	83.21	84.08
2014-10-08	85.99	86.0	85.64	85.64
2014-10-10	85.5	85.59	84.8	85.59
2014-10-13	85.25	85.57	85.25	85.57
2014-10-14	84.91	85.03	84.4	85.03
2014-10-15	85.75	85.97	83.66	83.66
2014-10-20	85.27	85.27	84.73	84.73
2014-10-22	84.11	84.67	84.11	84.67
2014-10-28	84.82	85.32	84.76	84.76
2014-10-29	86.11	86.32	86.03	86.03
2014-10-30	87.57	87.68	87.2	87.2
2014-11-03	89.37	89.91	89.37	89.54
2014-11-04	89.46	89.46	88.92	88.92
2014-11-05	88.78	89.72	88.78	89.32
2014-11-11	91.61	91.61	90.89	90.89
2014-11-12	91.85	92.65	91.75	92.22
2014-11-13	91.52	91.64	91.52	91.64
2014-11-14	91.85	94.2	91.85	93.64
2014-11-17	91.48	91.91	91.46	91.91
2014-11-18	90.64	91.16	90.55	90.55
2014-11-19	90.05	90.33	90.05	90.33
2014-11-20	89.56	89.56	89.16	89.55
2014-11-24	95.08	95.75	94.93	94.93
2014-11-25	95.65	96.21	95.26	95.26
2014-11-27	97.72	97.72	97.0	97.65
2014-12-01	98.72	98.72	97.89	97.89
2014-12-03	104.4	105.89	104.4	105.32
2014-12-04	109.8	110.25	108.49	108.49
2014-12-05	109.59	109.59	108.73	109.44
2014-12-08	113.89	114.23	112.29	112.29
2014-12-09	108.59	108.59	102.75	102.75
2014-12-10	108.93	108.93	107.0	107.0
2014-12-11	106.72	107.86	106.72	107.86
